101.694924801965,-897.367837664916,0,1
-54.2555585504097,-1031.25400908588,0,1
-1085.64556830055,-546.578904790126,0,1
163.697513689436,-337.720610565739,0,1
222.636112056082,757.453797174756,0,1
290.24267863491,80.9735215169326,0,1
289.941401346116,-588.23088345602,0,1
131.521675224681,250.832694065066,0,1
-775.21536335091,-616.265070412555,0,1
-930.601592579374,243.02481280767,0,1
325.679514916854,1001.05918330323,0,1
-175.874003668648,-326.295019299083,0,1
496.067544596711,-909.805373505178,0,1
510.113000519193,466.082129480577,0,1
-21.871708349163,-268.489468216563,0,1
-855.818180881072,10.5288565551438,0,1
-728.005365293676,-236.264200406958,0,1
-379.27627889747,-449.27881970321,0,1
475.340641272352,438.366358774634,0,1
656.889866806126,431.023093061082,0,1
-155.370346735232,-478.014347381797,0,1
927.995435266916,-320.630626803948,0,1
-535.951917740309,-278.416566939645,0,1
-673.536095332203,-193.106243274587,0,1
-13.9104464382885,865.773080036474,0,1
-663.010347694146,-514.570275002492,0,1
-59.0477259004859,-73.1740085277828,0,1
1.92131557980053,-983.058147699289,0,1
-43.0902128330648,494.057964498967,0,1
813.591660440689,254.865192648401,0,1
-900.038572397623,-759.784857587019,0,1
993.183287093633,-23.1186488706945,0,1
-760.995521735535,-70.9590819933991,0,1
-643.313327636303,-326.34606296961,0,1
-30.724682963473,-749.610375501164,0,1
814.551266808817,594.628099836675,0,1
576.929590414623,-344.650300164187,0,1
-604.162894303903,737.725623059988,0,1
-482.049001323647,194.039291891627,0,1
-596.808635169726,-985.809877422673,0,1
-936.614506332553,-416.905681121989,0,1
702.529602037124,851.02122586607,0,1
470.328767699397,1074.75103114713,0,1
419.816626641937,554.25552988748,0,1
201.242348761586,216.865829217597,0,1
-968.774380262486,62.7889322371983,0,1
-393.439856414989,180.383981245553,0,1
-407.285437170737,945.683748828158,0,1
319.861029936193,389.672018820929,0,1
-217.973285609887,317.090056467779,0,1
135.622030706462,-1018.97282498789,0,1
-681.013845434409,-855.850839419719,0,1
-884.199685948668,-816.073384414857,0,1
1078.37612943847,15.9645195140342,0,1
-658.15750109771,-744.323476294968,0,1
1060.21351122913,-177.194874508531,0,1
738.945187633356,385.95730674219,0,1
111.047101276563,-647.635221845267,0,1
-988.906208465545,-411.125711220159,0,1
274.656497056961,-902.469158888926,0,1
555.523527507134,-431.174404408228,0,1
-181.401888748981,-880.601925231261,0,1
785.55571490141,101.067625177648,0,1
-31.3166637913493,422.884513099284,0,1
393.973787441443,1162.20483867258,0,1
373.021829207093,480.682533778992,0,1
